"EventType","InsertText","DeleteText","SourceLocation","ClientTimestamp","CodeStateSection","ToolInstances","EditType","X-Metadata","CodeStateID","X-Compilable","EventID","SubjectID","AssignmentID"
"X-Keystroke","r",,"2457","1688593269091","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","m","","2457","1688593269297","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"2458","1688593269300","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"m",,,,,
"File.Edit","a","","2458","1688593269355","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"2459","1688593269358","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","t","","2459","1688593269452","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"2460","1688593269455","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","(","","2460","1688593270676","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",")","","2461","1688593270677","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","(",,"2461","1688593270677","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"(",,,,,
"File.Edit","""","","2461","1688593271805","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","""","","2462","1688593271807","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","""",,"2462","1688593271807","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"""",,,,,
"File.Edit","S","","2462","1688593273360","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","S",,"2463","1688593273361","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"S",,,,,
"File.Edit","t","","2463","1688593286977","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"2464","1688593286978","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","a","","2464","1688593287100","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"2465","1688593287100","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","r","","2465","1688593287163","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"2466","1688593287163","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","t","","2466","1688593287349","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"2467","1688593287349","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Action","Backspace",,,"1688593289129","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","t","2466","1688593289130","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688593289390","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","r","2465","1688593289390","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688593289421","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","a","2464","1688593289422","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688593289544","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","t","2463","1688593289545","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688593289713","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","S","2462","1688593289714","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","E","","2462","1688593290321","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","E",,"2463","1688593290322","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"E",,,,,
"File.Edit","n","","2463","1688593290485","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"2464","1688593290485","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","d","","2464","1688593290569","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"2465","1688593290570","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"d",,,,,
"File.Edit"," ","","2465","1688593290676","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"2466","1688593290676","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","f","","2466","1688593291879","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"2467","1688593291879","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"f",,,,,
"File.Edit","i","","2467","1688593292127","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"2468","1688593292128","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","l","","2468","1688593292204","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"2469","1688593292204","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit","e","","2469","1688593292328","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"2470","1688593292328","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","n","","2470","1688593292651","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"2471","1688593292652","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","a","","2471","1688593292772","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"2472","1688593292772","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","m","","2472","1688593292848","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"2473","1688593292848","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"m",,,,,
"File.Edit","e","","2473","1688593292964","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"2474","1688593292964","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit",":","","2474","1688593293673","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",":",,"2475","1688593293674","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,":",,,,,
"File.Edit"," ","","2475","1688593293865","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"2476","1688593293865","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","""",,"2477","1688593294845","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"""",,,,,
"File.Edit"," ","","2477","1688593297878","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"2478","1688593297879","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","+","","2478","1688593298084","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","+",,"2479","1688593298085","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"+",,,,,
"File.Edit"," ","","2479","1688593298228","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"2480","1688593298228","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","m","","2480","1688593298777","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"2481","1688593298777","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"m",,,,,
"File.Edit","e","","2481","1688593298836","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"2482","1688593298840","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","a","","2482","1688593298923","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"2483","1688593298928","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","n","","2483","1688593299029","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"2484","1688593299032","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","_","","2484","1688593299689","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","_",,"2485","1688593299693","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"_",,,,,
"File.Edit","e","","2485","1688593299870","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"2486","1688593299875","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","n","","2486","1688593299969","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"2487","1688593299972","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","d","","2487","1688593300040","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"2488","1688593300043","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"d",,,,,
"X-Action","Choose Lookup Item",,,"1688593300193","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Choose Lookup Item",,,,,
"File.Edit","_name","","2488","1688593300197","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",",","","2493","1688593301031","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",",",,"2494","1688593301031","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,",",,,,,
"File.Edit"," ","","2494","1688593301511","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"2495","1688593301511","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","f","","2495","1688593301914","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"2496","1688593301914","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"f",,,,,
"File.Edit","o","","2496","1688593302005","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"2497","1688593302011","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","r","","2497","1688593302109","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"2498","1688593302113","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","m","","2498","1688593302224","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"2499","1688593302228","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"m",,,,,
"File.Edit","a","","2499","1688593302332","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"2500","1688593302335","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","t","","2500","1688593302933","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"2501","1688593302936","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Action","Backspace",,,"1688593303442","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","t","2500","1688593303443","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688593303589","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","a","2499","1688593303590","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688593303847","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","m","2498","1688593303848","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688593303878","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","r","2497","1688593303879","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688593304018","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","o","2496","1688593304019","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1688593304162","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","f","2495","1688593304164","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","O","","2495","1688593304652","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","O",,"2496","1688593304652","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"O",,,,,
"X-Action","Backspace",,,"1688593304908","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","O","2495","1688593304910","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","F","","2495","1688593305004","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","F",,"2496","1688593305005","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"F",,,,,
"File.Edit","O","","2496","1688593305110","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","O",,"2497","1688593305115","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"O",,,,,
"File.Edit","R","","2497","1688593305182","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","R",,"2498","1688593305187","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"R",,,,,
"X-Action","Choose Lookup Item",,,"1688593306379","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Choose Lookup Item",,,,,
"File.Edit","MATTING","","2498","1688593306384","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",")",,"2506","1688593307272","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,")",,,,,
"X-Action","Enter",,,"1688593309816","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","    
","","2507","1688593309817","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","o","","2511","1688593310884","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"2512","1688593310884","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","u","","2512","1688593310953","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"2513","1688593310958","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","t","","2513","1688593311016","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"2514","1688593311021","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Action","Choose Lookup Item",,,"1688593311568","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Choose Lookup Item",,,,,
"File.Edit","_message","","2514","1688593311572","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit"," ","","2522","1688593311984","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"2523","1688593311985","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","+","","2523","1688593312238","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","+",,"2524","1688593312238","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"+",,,,,
"File.Edit","=","","2524","1688593312357","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","=",,"2525","1688593312358","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"=",,,,,
"File.Edit"," ","","2525","1688593312492","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"2526","1688593312492","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Action","Backspace",,,"1688593315281","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","print('\tEnd filename: ' + format(mean_end_name, FORMATTING))
    ","2531","1688593315283","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","""","","2526","1688593317715","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","""","","2527","1688593317716","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","""",,"2527","1688593317716","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"""",,,,,
"File.Edit","\","","2527","1688593318905","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","\",,"2528","1688593318906","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"\",,,,,
"File.Edit","t","","2528","1688593318980","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"2529","1688593318980","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","""",,"2530","1688593319470","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"""",,,,,
"File.Edit"," ","","2530","1688593320388","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"2531","1688593320388","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","+","","2531","1688593320840","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","+",,"2532","1688593320840","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"+",,,,,
"File.Edit"," ","","2532","1688593320970","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"2533","1688593320971","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","f","","2533","1688593321556","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"2534","1688593321556","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"f",,,,,
"File.Edit","o","","2534","1688593321652","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"2535","1688593321657","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","r","","2535","1688593321729","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"2536","1688593321735","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","m","","2536","1688593321831","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"2537","1688593321834","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"m",,,,,
"File.Edit","a","","2537","1688593321907","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"2538","1688593321910","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","t","","2538","1688593322002","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"2539","1688593322006","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","(","","2539","1688593322685","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",")","","2540","1688593322685","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","(",,"2540","1688593322686","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"(",,,,,
"File.Edit","""","","2540","1688593323392","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","""","","2541","1688593323393","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","""",,"2541","1688593323393","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"""",,,,,
"File.Edit","M","","2541","1688593325022","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","M",,"2542","1688593325023","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"M",,,,,
"File.Edit","e","","2542","1688593325190","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"2543","1688593325191","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","a","","2543","1688593325275","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"2544","1688593325275","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","n","","2544","1688593325411","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"2545","1688593325411","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit"," ","","2545","1688593325778","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"2546","1688593325778","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","f","","2546","1688593326195","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"2547","1688593326196","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"f",,,,,
"File.Edit","i","","2547","1688593326340","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"2548","1688593326341","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","l","","2548","1688593326371","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"2549","1688593326371","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit","e","","2549","1688593326943","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"2550","1688593326943","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","n","","2550","1688593327134","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"2551","1688593327134","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","a","","2551","1688593327506","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"2552","1688593327506","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","m","","2552","1688593327634","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"2553","1688593327634","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"m",,,,,
"File.Edit","e","","2553","1688593327707","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"2554","1688593327707","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit",":","","2554","1688593328503","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",":",,"2555","1688593328503","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,":",,,,,
"File.Edit"," ","","2555","1688593328729","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"2556","1688593328729","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Keystroke","""",,"2557","1688593328948","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"""",,,,,
"File.Edit"," ","","2557","1688593330055","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"2558","1688593330055","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","+","","2558","1688593330295","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","+",,"2559","1688593330295","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"+",,,,,
"File.Edit"," ","","2559","1688593330527","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"2560","1688593330528","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","f","","2560","1688593331324","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"2561","1688593331324","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"f",,,,,
"File.Edit","o","","2561","1688593331406","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"2562","1688593331411","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","r","","2562","1688593331489","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"2563","1688593331493","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","m","","2563","1688593331604","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"2564","1688593331607","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"m",,,,,
"File.Edit","a","","2564","1688593331681","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"2565","1688593331685","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","t","","2565","1688593331845","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"2566","1688593331848","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","(","","2566","1688593332758","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",")","","2568","1688593332759","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","(",,"2567","1688593332759","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"(",,,,,
"X-Action","Backspace",,,"1688593333960","mean_filename_helper.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","(","2566","1688593333961","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","",")","2567","1688593333962","mean_filename_helper.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
