"EventType","InsertText","DeleteText","SourceLocation","ClientTimestamp","CodeStateSection","ToolInstances","EditType","X-Metadata","CodeStateID","X-Compilable","EventID","SubjectID","AssignmentID"
"X-Keystroke","a",,"1767","1692125563861","array_processing.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","x","","1767","1692125564061","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","x",,"1768","1692125564065","array_processing.py","1.1.5 for 2021-2022 @t1",,"x",,,,,
"File.Edit","i","","1768","1692125564181","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"1769","1692125564185","array_processing.py","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","s","","1769","1692125564303","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"1770","1692125564305","array_processing.py","1.1.5 for 2021-2022 @t1",,"s",,,,,
"File.Edit","=","","1770","1692125565169","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","=",,"1771","1692125565169","array_processing.py","1.1.5 for 2021-2022 @t1",,"=",,,,,
"File.Edit","'","","1771","1692125566659","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","'","","1772","1692125566660","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","'",,"1772","1692125566660","array_processing.py","1.1.5 for 2021-2022 @t1",,"'",,,,,
"File.Edit","y","","1772","1692125566999","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","y",,"1773","1692125566999","array_processing.py","1.1.5 for 2021-2022 @t1",,"y",,,,,
"X-Action","Backspace",,,"1692125567418","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","y","1772","1692125567419","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","x","","1772","1692125567670","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","x",,"1773","1692125567670","array_processing.py","1.1.5 for 2021-2022 @t1",,"x",,,,,
"X-Keystroke","'",,"1774","1692125567863","array_processing.py","1.1.5 for 2021-2022 @t1",,"'",,,,,
"X-Keystroke",")",,"1775","1692125571085","array_processing.py","1.1.5 for 2021-2022 @t1",,")",,,,,
"File.Edit","","    ","1741","1692125580428","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"Run.Program","Start",,,"1692125580534","main.py","1.1.5 for 2021-2022 @t1",,"Start",,,,,
"Run.Program","Exit","0",,"1692125589736","main.py","1.1.5 for 2021-2022 @t1",,"Start",,,,,
"File.Edit","","ax1.tick_params(axis='x')","1746","1692125641779","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","a","","1746","1692125641780","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"1747","1692125641780","array_processing.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","s","","1747","1692125642288","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"1748","1692125642291","array_processing.py","1.1.5 for 2021-2022 @t1",,"s",,,,,
"X-Action","Backspace",,,"1692125642692","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","s","1747","1692125642692","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","x","","1747","1692125642787","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","x",,"1748","1692125642793","array_processing.py","1.1.5 for 2021-2022 @t1",,"x",,,,,
"File.Edit","1","","1748","1692125643783","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","1",,"1749","1692125643790","array_processing.py","1.1.5 for 2021-2022 @t1",,"1",,,,,
"File.Edit",".","","1749","1692125643892","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",".",,"1750","1692125643892","array_processing.py","1.1.5 for 2021-2022 @t1",,".",,,,,
"File.Edit","g","","1750","1692125645128","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","g",,"1751","1692125645132","array_processing.py","1.1.5 for 2021-2022 @t1",,"g",,,,,
"File.Edit","i","","1751","1692125645388","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"1752","1692125645388","array_processing.py","1.1.5 for 2021-2022 @t1",,"i",,,,,
"X-Action","Backspace",,,"1692125645715","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","i","1751","1692125645716","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","r","","1751","1692125645798","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1752","1692125645798","array_processing.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","i","","1752","1692125645907","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"1753","1692125645908","array_processing.py","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","d","","1753","1692125645979","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"1754","1692125645980","array_processing.py","1.1.5 for 2021-2022 @t1",,"d",,,,,
"File.Edit","(","","1754","1692125646514","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",")","","1755","1692125646515","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","(",,"1755","1692125646515","array_processing.py","1.1.5 for 2021-2022 @t1",,"(",,,,,
"File.Edit","v","","1755","1692125648930","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","v",,"1756","1692125648930","array_processing.py","1.1.5 for 2021-2022 @t1",,"v",,,,,
"File.Edit","i","","1756","1692125649026","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"1757","1692125649026","array_processing.py","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","s","","1757","1692125649120","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"1758","1692125649124","array_processing.py","1.1.5 for 2021-2022 @t1",,"s",,,,,
"File.Edit","i","","1758","1692125649215","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"1759","1692125649216","array_processing.py","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","b","","1759","1692125649332","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","b",,"1760","1692125649332","array_processing.py","1.1.5 for 2021-2022 @t1",,"b",,,,,
"File.Edit","l","","1760","1692125649434","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"1761","1692125649434","array_processing.py","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit","e","","1761","1692125649532","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1762","1692125649532","array_processing.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","=","","1762","1692125650943","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","=",,"1763","1692125650945","array_processing.py","1.1.5 for 2021-2022 @t1",,"=",,,,,
"File.Edit","T","","1763","1692125653587","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","T",,"1764","1692125653588","array_processing.py","1.1.5 for 2021-2022 @t1",,"T",,,,,
"File.Edit","r","","1764","1692125653753","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1765","1692125653758","array_processing.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","u","","1765","1692125653827","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"1766","1692125653832","array_processing.py","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","e","","1766","1692125653875","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1767","1692125653879","array_processing.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Action","Left",,,"1692125677922","array_processing.py","1.1.5 for 2021-2022 @t1",,"Left",,,,,
"File.Edit",",","","1767","1692125680301","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",",",,"1768","1692125680301","array_processing.py","1.1.5 for 2021-2022 @t1",,",",,,,,
"File.Edit"," ","","1768","1692125680368","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"1769","1692125680368","array_processing.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","a","","1769","1692125683413","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"1770","1692125683413","array_processing.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","x","","1770","1692125683756","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","x",,"1771","1692125683760","array_processing.py","1.1.5 for 2021-2022 @t1",,"x",,,,,
"File.Edit","e","","1771","1692125683995","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1772","1692125684001","array_processing.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","s","","1772","1692125684211","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"1773","1692125684211","array_processing.py","1.1.5 for 2021-2022 @t1",,"s",,,,,
"File.Edit","=","","1773","1692125685283","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","=",,"1774","1692125685284","array_processing.py","1.1.5 for 2021-2022 @t1",,"=",,,,,
"X-Action","Backspace",,,"1692125687452","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","=","1773","1692125687452","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692125687605","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","s","1772","1692125687605","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692125687770","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","e","1771","1692125687770","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","i","","1771","1692125688006","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"1772","1692125688007","array_processing.py","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","s","","1772","1692125688101","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"1773","1692125688101","array_processing.py","1.1.5 for 2021-2022 @t1",,"s",,,,,
"File.Edit","=","","1773","1692125688802","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","=",,"1774","1692125688802","array_processing.py","1.1.5 for 2021-2022 @t1",,"=",,,,,
"File.Edit","'","","1774","1692125690770","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","'","","1775","1692125690771","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","'",,"1775","1692125690771","array_processing.py","1.1.5 for 2021-2022 @t1",,"'",,,,,
"File.Edit","x","","1775","1692125690862","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","x",,"1776","1692125690862","array_processing.py","1.1.5 for 2021-2022 @t1",,"x",,,,,
"X-Keystroke","'",,"1777","1692125691353","array_processing.py","1.1.5 for 2021-2022 @t1",,"'",,,,,
"Run.Program","Start",,,"1692125713495","main.py","1.1.5 for 2021-2022 @t1",,"Start",,,,,
"Run.Program","Exit","0",,"1692125768448","main.py","1.1.5 for 2021-2022 @t1",,"Start",,,,,
"X-Action","Enter",,,"1692125782704","array_processing.py","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","
    ","","1778","1692125782706","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","p","","1783","1692125783263","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","p",,"1784","1692125783264","array_processing.py","1.1.5 for 2021-2022 @t1",,"p",,,,,
"File.Edit","l","","1784","1692125783407","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"1785","1692125783411","array_processing.py","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit","t","","1785","1692125783627","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"1786","1692125783634","array_processing.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit",".","","1786","1692125784512","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",".",,"1787","1692125784512","array_processing.py","1.1.5 for 2021-2022 @t1",,".",,,,,
"File.Edit","p","","1787","1692125785134","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","p",,"1788","1692125785140","array_processing.py","1.1.5 for 2021-2022 @t1",,"p",,,,,
"File.Edit","l","","1788","1692125785325","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"1789","1692125785330","array_processing.py","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit","o","","1789","1692125785487","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"1790","1692125785490","array_processing.py","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","t","","1790","1692125785588","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"1791","1692125785592","array_processing.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","(","","1791","1692125787295","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",")","","1792","1692125787296","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","(",,"1792","1692125787296","array_processing.py","1.1.5 for 2021-2022 @t1",,"(",,,,,
"File.Edit","m","","1792","1692125790537","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"1793","1692125790538","array_processing.py","1.1.5 for 2021-2022 @t1",,"m",,,,,
"File.Edit","a","","1793","1692125790626","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"1794","1692125790629","array_processing.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","r","","1794","1692125790686","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1795","1692125790690","array_processing.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","e","","1795","1692125790782","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1796","1692125790786","array_processing.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Action","Backspace",,,"1692125791261","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","e","1795","1692125791262","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","k","","1795","1692125791493","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","k",,"1796","1692125791493","array_processing.py","1.1.5 for 2021-2022 @t1",,"k",,,,,
"File.Edit","e","","1796","1692125791552","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1797","1692125791552","array_processing.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","r","","1797","1692125791607","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1798","1692125791607","array_processing.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","=","","1798","1692125793952","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","=",,"1799","1692125793953","array_processing.py","1.1.5 for 2021-2022 @t1",,"=",,,,,
"File.Edit","'","","1799","1692125794973","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","'","","1800","1692125794974","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","'",,"1800","1692125794974","array_processing.py","1.1.5 for 2021-2022 @t1",,"'",,,,,
"File.Edit","o","","1800","1692125795304","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"1801","1692125795305","array_processing.py","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","'",,"1802","1692125795561","array_processing.py","1.1.5 for 2021-2022 @t1",,"'",,,,,
"Run.Program","Start",,,"1692125798413","main.py","1.1.5 for 2021-2022 @t1",,"Start",,,,,
"Run.Program","Exit","0",,"1692125803517","main.py","1.1.5 for 2021-2022 @t1",,"Start",,,,,
"X-Action","Enter",,,"1692125813560","array_processing.py","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","
    ","","1803","1692125813562","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","p","","1808","1692125814268","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","p",,"1809","1692125814268","array_processing.py","1.1.5 for 2021-2022 @t1",,"p",,,,,
"File.Edit","l","","1809","1692125814488","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"1810","1692125814495","array_processing.py","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit","t","","1810","1692125814633","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"1811","1692125814640","array_processing.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit",".","","1811","1692125814967","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",".",,"1812","1692125814967","array_processing.py","1.1.5 for 2021-2022 @t1",,".",,,,,
"File.Edit","l","","1812","1692125815185","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"1813","1692125815192","array_processing.py","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit","e","","1813","1692125815282","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1814","1692125815286","array_processing.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","g","","1814","1692125815532","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","g",,"1815","1692125815537","array_processing.py","1.1.5 for 2021-2022 @t1",,"g",,,,,
"File.Edit","e","","1815","1692125815670","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1816","1692125815672","array_processing.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","n","","1816","1692125815744","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"1817","1692125815746","array_processing.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","d","","1817","1692125815846","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"1818","1692125815849","array_processing.py","1.1.5 for 2021-2022 @t1",,"d",,,,,
"File.Edit","(","","1818","1692125817739","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",")","","1819","1692125817739","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","(",,"1819","1692125817739","array_processing.py","1.1.5 for 2021-2022 @t1",,"(",,,,,
"X-Keystroke",")",,"1820","1692125817769","array_processing.py","1.1.5 for 2021-2022 @t1",,")",,,,,
"Run.Program","Start",,,"1692125819913","main.py","1.1.5 for 2021-2022 @t1",,"Start",,,,,
"Run.Program","Exit","0",,"1692125827472","main.py","1.1.5 for 2021-2022 @t1",,"Start",,,,,
"X-Action","Cut",,,"1692125852643","array_processing.py","1.1.5 for 2021-2022 @t1",,"Cut",,,,,
"X-Copy","plt.plot(marker='o')
    plt.legend()",,"1783","1692125852643","array_processing.py","1.1.5 for 2021-2022 @t1",,"plt.plot(marker='o')
    plt.legend()",,,,,
"File.Edit","","plt.plot(marker='o')
    plt.legend()","1783","1692125852646","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Enter",,,"1692125859473","array_processing.py","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","
    ","","1384","1692125859475","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Paste",,,"1692125860500","array_processing.py","1.1.5 for 2021-2022 @t1",,"Paste",,,,,
"p","plt.plot(marker='o')
    plt.legend()",,"1389","1692125860500","array_processing.py","1.1.5 for 2021-2022 @t1",,"plt.plot(marker='o')
    plt.legend()",,,,,
"File.Edit","","    ","1385","1692125860501","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","    plt.plot(marker='o')
        plt.legend()","","1385","1692125860501","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","    ","1410","1692125860506","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","    ","1821","1692125862460","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"Run.Program","Start",,,"1692125862534","main.py","1.1.5 for 2021-2022 @t1",,"Start",,,,,
"Run.Program","Exit","0",,"1692125867336","main.py","1.1.5 for 2021-2022 @t1",,"Start",,,,,
"X-Action","Backspace",,,"1692125869869","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","    plt.plot(marker='o')
    plt.legend()","1385","1692125869871","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692125870153","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","
","1386","1692125870154","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",",","","1492","1692125959641","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",",",,"1493","1692125959641","array_processing.py","1.1.5 for 2021-2022 @t1",,",",,,,,
"File.Edit"," ","","1493","1692125959692","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"1494","1692125959692","array_processing.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"X-Action","Undo Typing",,,"1692125974176","array_processing.py","1.1.5 for 2021-2022 @t1",,"Undo Typing",,,,,
"X-Action","Undo Typing",,,"1692125974775","array_processing.py","1.1.5 for 2021-2022 @t1",,"Undo Typing",,,,,
"File.Edit",""," ","1493","1692125974783","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","",",","1492","1692125974783","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Undo Backspace",,,"1692125975309","array_processing.py","1.1.5 for 2021-2022 @t1",,"Undo Backspace",,,,,
"X-Action","Undo Backspace",,,"1692125975941","array_processing.py","1.1.5 for 2021-2022 @t1",,"Undo Backspace",,,,,
"File.Edit","
","","1386","1692125975942","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Action","Undo Backspace",,,"1692125976396","array_processing.py","1.1.5 for 2021-2022 @t1",,"Undo Backspace",,,,,
"File.Edit","    plt.plot(marker='o')
    plt.legend()","","1385","1692125976397","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",",","","1534","1692125979585","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",",",,"1535","1692125979585","array_processing.py","1.1.5 for 2021-2022 @t1",,",",,,,,
"File.Edit"," ","","1535","1692125979656","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"1536","1692125979656","array_processing.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","m","","1536","1692125980512","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"1537","1692125980512","array_processing.py","1.1.5 for 2021-2022 @t1",,"m",,,,,
"File.Edit","a","","1537","1692125980590","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"1538","1692125980590","array_processing.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","r","","1538","1692125980702","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1539","1692125980705","array_processing.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","k","","1539","1692125980851","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","k",,"1540","1692125980856","array_processing.py","1.1.5 for 2021-2022 @t1",,"k",,,,,
"File.Edit","e","","1540","1692125980919","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1541","1692125980919","array_processing.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","r","","1541","1692125980992","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1542","1692125980992","array_processing.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","=","","1542","1692125982303","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","=",,"1543","1692125982304","array_processing.py","1.1.5 for 2021-2022 @t1",,"=",,,,,
"File.Edit","'","","1543","1692125983811","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","'","","1544","1692125983811","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","'",,"1544","1692125983811","array_processing.py","1.1.5 for 2021-2022 @t1",,"'",,,,,
"File.Edit","o","","1544","1692125983944","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"1545","1692125983944","array_processing.py","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","'",,"1546","1692125984223","array_processing.py","1.1.5 for 2021-2022 @t1",,"'",,,,,
"X-Action","Backspace",,,"1692125995987","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","plt.plot(marker='o')
    plt.legend()","1389","1692125995988","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692125996223","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","1388","1692125996224","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","   ","1385","1692125996224","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692125996475","array_processing.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","
","1386","1692125996476","array_processing.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"Run.Program","Start",,,"1692126001422","main.py","1.1.5 for 2021-2022 @t1",,"Start",,,,,
"Run.Program","Exit","0",,"1692126005980","main.py","1.1.5 for 2021-2022 @t1",,"Start",,,,,
"File.Edit"," ","","1445","1692126007965","array_processing.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
